fixture_date,season,division,home_team,away_team,home_score,away_score,URLs,fixtureID
2016-10-03,16,4,Annunciation A,Moulsecoomb Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349033.html,NA
2016-10-03,16,4,Moulsecoomb Club B,N.A.R.C B,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349035.html,NA
2016-10-03,16,4,Portslade Legion,Goldstone Ex Serv. B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349034.html,NA
2016-10-03,16,4,Southwick Sports,Preston Club,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349036.html,NA
2016-09-26,16,4,Goldstone Ex Serv. B,Moulsecoomb Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349032.html,NA
2016-09-26,16,4,Moulsecoomb Club A,Portslade Legion,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349029.html,NA
2016-09-26,16,4,N.A.R.C B,Southwick Sports,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349031.html,NA
2016-09-26,16,4,Preston Club,Annunciation A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20349030.html,NA
2016-09-19,16,4,Annunciation A,N.A.R.C B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277703.html,NA
2016-09-19,16,4,Moulsecoomb Club B,Portslade Legion,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277704.html,NA
2016-09-19,16,4,Preston Club,Moulsecoomb Club A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277701.html,NA
2016-09-19,16,4,Southwick Sports,Goldstone Ex Serv. B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277702.html,NA
2016-09-12,16,4,Goldstone Ex Serv. B,Annunciation A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277707.html,NA
2016-09-12,16,4,Moulsecoomb Club A,Moulsecoomb Club B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277708.html,NA
2016-09-12,16,4,N.A.R.C B,Preston Club,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277706.html,NA
2016-09-12,16,4,Portslade Legion,Southwick Sports,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/20277705.html,NA
2018-04-16,17,1,Castle Club C,Castle Club B,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639552.html,NA
2018-04-16,17,1,St. Matthias B,St. Matthias A,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639553.html,NA
2018-04-16,17,1,St. Matthias C,N.A.R.C A,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639554.html,NA
2018-04-09,17,1,Castle Club B,Castle Club A,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639551.html,NA
2018-04-09,17,1,St. Matthias B,Castle Club C,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639550.html,NA
2018-03-26,17,1,Castle Club A,St. Matthias B,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639546.html,NA
2018-03-26,17,1,Castle Club C,St. Matthias A,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639547.html,NA
2018-03-26,17,1,St. Matthias C,Castle Club B,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639548.html,NA
2018-03-19,17,1,Castle Club B,N.A.R.C A,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639545.html,NA
2018-03-19,17,1,Castle Club C,Castle Club A,0,6,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639543.html,NA
2018-03-19,17,1,St. Matthias B,St. Matthias C,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639544.html,NA
2018-03-12,17,1,Castle Club A,St. Matthias A,6,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639540.html,NA
2018-03-12,17,1,N.A.R.C A,St. Matthias B,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639541.html,NA
2018-03-12,17,1,St. Matthias C,Castle Club C,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639542.html,NA
2018-03-05,17,1,Castle Club A,St. Matthias C,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639538.html,NA
2018-03-05,17,1,Castle Club C,N.A.R.C A,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639539.html,NA
2018-03-05,17,1,St. Matthias A,Castle Club B,6,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639537.html,NA
2018-02-26,17,1,Castle Club B,St. Matthias B,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639536.html,NA
2018-02-26,17,1,N.A.R.C A,Castle Club A,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639535.html,NA
2018-02-26,17,1,St. Matthias C,St. Matthias A,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639534.html,NA
2018-02-19,17,1,Castle Club B,Castle Club C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639531.html,NA
2018-02-19,17,1,N.A.R.C A,St. Matthias C,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639533.html,NA
2018-02-19,17,1,St. Matthias A,St. Matthias B,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639532.html,NA
2018-02-12,17,1,Castle Club A,Castle Club B,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639530.html,NA
2018-02-12,17,1,Castle Club C,St. Matthias B,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639529.html,NA
2018-02-12,17,1,N.A.R.C A,St. Matthias A,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639528.html,NA
2018-02-05,17,1,Castle Club B,St. Matthias C,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639527.html,NA
2018-02-05,17,1,St. Matthias A,Castle Club C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639526.html,NA
2018-02-05,17,1,St. Matthias B,Castle Club A,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639525.html,NA
2018-01-29,17,1,Castle Club A,Castle Club C,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639522.html,NA
2018-01-29,17,1,N.A.R.C A,Castle Club B,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639524.html,NA
2018-01-29,17,1,St. Matthias C,St. Matthias B,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639523.html,NA
2018-01-22,17,1,Castle Club C,St. Matthias C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639521.html,NA
2018-01-22,17,1,St. Matthias A,Castle Club A,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639519.html,NA
2018-01-22,17,1,St. Matthias B,N.A.R.C A,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639520.html,NA
2018-01-15,17,1,Castle Club B,St. Matthias A,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639516.html,NA
2018-01-15,17,1,N.A.R.C A,Castle Club C,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639518.html,NA
2018-01-15,17,1,St. Matthias C,Castle Club A,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639517.html,NA
2018-01-08,17,1,Castle Club A,N.A.R.C A,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639514.html,NA
2018-01-08,17,1,St. Matthias A,St. Matthias C,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639513.html,NA
2018-01-08,17,1,St. Matthias B,Castle Club B,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639515.html,NA
2017-12-18,17,1,Castle Club C,Castle Club B,0,6,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639510.html,NA
2017-12-18,17,1,St. Matthias B,St. Matthias A,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639511.html,NA
2017-12-18,17,1,St. Matthias C,N.A.R.C A,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639512.html,NA
2017-12-11,17,1,Castle Club B,Castle Club A,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639509.html,NA
2017-12-11,17,1,St. Matthias A,N.A.R.C A,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639507.html,NA
2017-12-11,17,1,St. Matthias B,Castle Club C,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639508.html,NA
2017-11-27,17,1,Castle Club A,St. Matthias B,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639504.html,NA
2017-11-27,17,1,Castle Club C,St. Matthias A,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639505.html,NA
2017-11-27,17,1,St. Matthias C,Castle Club B,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639506.html,NA
2017-11-20,17,1,Castle Club B,N.A.R.C A,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639503.html,NA
2017-11-20,17,1,Castle Club C,Castle Club A,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639501.html,NA
2017-11-20,17,1,St. Matthias B,St. Matthias C,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639502.html,NA
2017-11-13,17,1,Castle Club A,St. Matthias A,6,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639498.html,NA
2017-11-13,17,1,N.A.R.C A,St. Matthias B,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639499.html,NA
2017-11-13,17,1,St. Matthias C,Castle Club C,6,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639500.html,NA
2017-11-06,17,1,Castle Club A,St. Matthias C,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639496.html,NA
2017-11-06,17,1,Castle Club C,N.A.R.C A,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639497.html,NA
2017-11-06,17,1,St. Matthias A,Castle Club B,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639495.html,NA
2017-10-30,17,1,Castle Club B,St. Matthias B,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639494.html,NA
2017-10-30,17,1,N.A.R.C A,Castle Club A,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639493.html,NA
2017-10-30,17,1,St. Matthias C,St. Matthias A,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639492.html,NA
2017-10-23,17,1,Castle Club B,Castle Club C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639489.html,NA
2017-10-23,17,1,N.A.R.C A,St. Matthias C,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639491.html,NA
2017-10-23,17,1,St. Matthias A,St. Matthias B,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639490.html,NA
2017-10-16,17,1,Castle Club A,Castle Club B,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639488.html,NA
2017-10-16,17,1,Castle Club C,St. Matthias B,3,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639487.html,NA
2017-10-16,17,1,N.A.R.C A,St. Matthias A,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639486.html,NA
2017-10-09,17,1,Castle Club B,St. Matthias C,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639485.html,NA
2017-10-09,17,1,St. Matthias A,Castle Club C,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639484.html,NA
2017-10-09,17,1,St. Matthias B,Castle Club A,0,6,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639483.html,NA
2017-10-02,17,1,Castle Club A,Castle Club C,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639480.html,NA
2017-10-02,17,1,N.A.R.C A,Castle Club B,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639482.html,NA
2017-10-02,17,1,St. Matthias C,St. Matthias B,6,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639481.html,NA
2017-09-25,17,1,Castle Club C,St. Matthias C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639479.html,NA
2017-09-25,17,1,St. Matthias A,Castle Club A,1,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639477.html,NA
2017-09-25,17,1,St. Matthias B,N.A.R.C A,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639478.html,NA
2017-09-18,17,1,Castle Club B,St. Matthias A,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639474.html,NA
2017-09-18,17,1,N.A.R.C A,Castle Club C,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639476.html,NA
2017-09-18,17,1,St. Matthias C,Castle Club A,4,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639475.html,NA
2017-09-11,17,1,Castle Club A,N.A.R.C A,5,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639472.html,NA
2017-09-11,17,1,St. Matthias A,St. Matthias C,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639471.html,NA
2017-09-11,17,1,St. Matthias B,Castle Club B,2,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639473.html,NA
2018-04-16,17,2,Annunciation B,Castle Club G,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639468.html,NA
2018-04-16,17,2,Castle Club D,St. Matthias D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639470.html,NA
2018-04-16,17,2,Goldstone Ex Serv. A,Champion House A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639469.html,NA
2018-04-09,17,2,Castle Club G,Hove D.S. Anglers A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639467.html,NA
2018-04-09,17,2,Champion House A,St. Matthias D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639465.html,NA
2018-04-09,17,2,Goldstone Ex Serv. A,Annunciation B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639466.html,NA
2018-03-26,17,2,Annunciation B,Champion House A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639463.html,NA
2018-03-26,17,2,Castle Club D,Castle Club G,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639464.html,NA
2018-03-26,17,2,Hove D.S. Anglers A,Goldstone Ex Serv. A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639462.html,NA
2018-03-19,17,2,Annunciation B,Hove D.S. Anglers A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639459.html,NA
2018-03-19,17,2,Castle Club G,St. Matthias D,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639461.html,NA
2018-03-19,17,2,Goldstone Ex Serv. A,Castle Club D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639460.html,NA
2018-03-12,17,2,Castle Club D,Annunciation B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639458.html,NA
2018-03-12,17,2,Hove D.S. Anglers A,Champion House A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639456.html,NA
2018-03-12,17,2,St. Matthias D,Goldstone Ex Serv. A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639457.html,NA
2018-03-05,17,2,Annunciation B,St. Matthias D,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639455.html,NA
2018-03-05,17,2,Champion House A,Castle Club G,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639453.html,NA
2018-03-05,17,2,Hove D.S. Anglers A,Castle Club D,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639454.html,NA
2018-02-26,17,2,Castle Club D,Champion House A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639450.html,NA
2018-02-26,17,2,Castle Club G,Goldstone Ex Serv. A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639452.html,NA
2018-02-26,17,2,St. Matthias D,Hove D.S. Anglers A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639451.html,NA
2018-02-19,17,2,Castle Club G,Annunciation B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639447.html,NA
2018-02-19,17,2,Champion House A,Goldstone Ex Serv. A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639448.html,NA
2018-02-19,17,2,St. Matthias D,Castle Club D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639449.html,NA
2018-02-12,17,2,Annunciation B,Goldstone Ex Serv. A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639445.html,NA
2018-02-12,17,2,Hove D.S. Anglers A,Castle Club G,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639446.html,NA
2018-02-12,17,2,St. Matthias D,Champion House A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639444.html,NA
2018-02-05,17,2,Castle Club G,Castle Club D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639443.html,NA
2018-02-05,17,2,Champion House A,Annunciation B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639442.html,NA
2018-02-05,17,2,Goldstone Ex Serv. A,Hove D.S. Anglers A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639441.html,NA
2018-01-29,17,2,Castle Club D,Goldstone Ex Serv. A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639439.html,NA
2018-01-29,17,2,Hove D.S. Anglers A,Annunciation B,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639438.html,NA
2018-01-29,17,2,St. Matthias D,Castle Club G,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639440.html,NA
2018-01-22,17,2,Annunciation B,Castle Club D,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639437.html,NA
2018-01-22,17,2,Champion House A,Hove D.S. Anglers A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639435.html,NA
2018-01-22,17,2,Goldstone Ex Serv. A,St. Matthias D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639436.html,NA
2018-01-15,17,2,Castle Club D,Hove D.S. Anglers A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639433.html,NA
2018-01-15,17,2,Castle Club G,Champion House A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639432.html,NA
2018-01-15,17,2,St. Matthias D,Annunciation B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639434.html,NA
2018-01-08,17,2,Champion House A,Castle Club D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639429.html,NA
2018-01-08,17,2,Goldstone Ex Serv. A,Castle Club G,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639431.html,NA
2018-01-08,17,2,Hove D.S. Anglers A,St. Matthias D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639430.html,NA
2017-12-18,17,2,Annunciation B,Castle Club G,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639426.html,NA
2017-12-18,17,2,Castle Club D,St. Matthias D,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639428.html,NA
2017-12-18,17,2,Goldstone Ex Serv. A,Champion House A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639427.html,NA
2017-12-11,17,2,Castle Club G,Hove D.S. Anglers A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639425.html,NA
2017-12-11,17,2,Champion House A,St. Matthias D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639423.html,NA
2017-12-11,17,2,Goldstone Ex Serv. A,Annunciation B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639424.html,NA
2017-11-27,17,2,Annunciation B,Champion House A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639421.html,NA
2017-11-27,17,2,Castle Club D,Castle Club G,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639422.html,NA
2017-11-27,17,2,Hove D.S. Anglers A,Goldstone Ex Serv. A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639420.html,NA
2017-11-20,17,2,Annunciation B,Hove D.S. Anglers A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639417.html,NA
2017-11-20,17,2,Castle Club G,St. Matthias D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639419.html,NA
2017-11-20,17,2,Goldstone Ex Serv. A,Castle Club D,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639418.html,NA
2017-11-13,17,2,Castle Club D,Annunciation B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639416.html,NA
2017-11-13,17,2,Hove D.S. Anglers A,Champion House A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639414.html,NA
2017-11-13,17,2,St. Matthias D,Goldstone Ex Serv. A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639415.html,NA
2017-11-06,17,2,Annunciation B,St. Matthias D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639413.html,NA
2017-11-06,17,2,Champion House A,Castle Club G,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639411.html,NA
2017-11-06,17,2,Hove D.S. Anglers A,Castle Club D,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639412.html,NA
2017-10-30,17,2,Castle Club D,Champion House A,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639408.html,NA
2017-10-30,17,2,Castle Club G,Goldstone Ex Serv. A,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639410.html,NA
2017-10-30,17,2,St. Matthias D,Hove D.S. Anglers A,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639409.html,NA
2017-10-23,17,2,Castle Club G,Annunciation B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639405.html,NA
2017-10-23,17,2,Champion House A,Goldstone Ex Serv. A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639406.html,NA
2017-10-23,17,2,St. Matthias D,Castle Club D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639407.html,NA
2017-10-16,17,2,Annunciation B,Goldstone Ex Serv. A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639403.html,NA
2017-10-16,17,2,Hove D.S. Anglers A,Castle Club G,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639404.html,NA
2017-10-16,17,2,St. Matthias D,Champion House A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639402.html,NA
2017-10-09,17,2,Castle Club G,Castle Club D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639401.html,NA
2017-10-09,17,2,Champion House A,Annunciation B,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639400.html,NA
2017-10-09,17,2,Goldstone Ex Serv. A,Hove D.S. Anglers A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639399.html,NA
2017-10-02,17,2,Castle Club D,Goldstone Ex Serv. A,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639397.html,NA
2017-10-02,17,2,Hove D.S. Anglers A,Annunciation B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639396.html,NA
2017-10-02,17,2,St. Matthias D,Castle Club G,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639398.html,NA
2017-09-25,17,2,Annunciation B,Castle Club D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639395.html,NA
2017-09-25,17,2,Champion House A,Hove D.S. Anglers A,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639393.html,NA
2017-09-25,17,2,Goldstone Ex Serv. A,St. Matthias D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639394.html,NA
2017-09-18,17,2,Castle Club D,Hove D.S. Anglers A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639391.html,NA
2017-09-18,17,2,Castle Club G,Champion House A,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639390.html,NA
2017-09-18,17,2,St. Matthias D,Annunciation B,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639392.html,NA
2017-09-11,17,2,Champion House A,Castle Club D,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639387.html,NA
2017-09-11,17,2,Goldstone Ex Serv. A,Castle Club G,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639389.html,NA
2017-09-11,17,2,Hove D.S. Anglers A,St. Matthias D,3,2,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639388.html,NA
2018-04-16,17,3,Annunciation C,N.A.R.C C,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639791.html,NA
2018-04-16,17,3,Castle Club F,Hove D.S. Anglers B,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639789.html,NA
2018-04-16,17,3,Moulsecoomb Club A,Southwick Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639788.html,NA
2018-04-16,17,3,St. Matthias E,Portslade Sports,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639790.html,NA
2018-04-09,17,3,Hove D.S. Anglers B,Moulsecoomb Club A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639786.html,NA
2018-04-09,17,3,Portslade Sports,N.A.R.C C,4,1,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639784.html,NA
2018-04-09,17,3,Southwick Sports A,Annunciation C,5,0,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639787.html,NA
2018-04-09,17,3,St. Matthias E,Castle Club F,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639785.html,NA
2018-03-26,17,3,Annunciation C,Hove D.S. Anglers B,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639783.html,NA
2018-03-26,17,3,Castle Club F,Portslade Sports,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639781.html,NA
2018-03-26,17,3,Moulsecoomb Club A,St. Matthias E,0,5,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639780.html,NA
2018-03-26,17,3,N.A.R.C C,Southwick Sports A,1,4,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639782.html,NA
2018-03-19,17,3,Castle Club F,Moulsecoomb Club A,2,3,http://brightonhovedistrictsnooker.leaguerepublic.com/l/match/22639777.html,NA
